route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-031400_MISC_710,MIDTOWN via 23 ST via 6 AV,0,38668023,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-030600_SIM10_584,MIDTOWN via 23 ST via 6 AV,0,38668030,SIM100087
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-098600_MISC_714,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38668085,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-101400_MISC_746,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38668086,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-112000_SIM10_598,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38667807,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-088800_MISC_740,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38668108,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-103800_SIM10_593,ELTINGVILLE TRANS CTR via HYLAN via RICH,1,38668114,SIM100095
SIM10,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-036700_SIM10_588,MIDTOWN via 23 ST via 6 AV,0,38668129,SIM100087
SIM11,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-029000_MISC_703,MIDTOWN via 23 ST via MADISON AV,0,38668057,SIM110058
SIM11,YU_A6-Weekday-SDon,YU_A6-Weekday-SDon-031000_SIM11_600,MIDTOWN via 23 ST via MADISON AV,0,38668058,SIM110058
