route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-042600_BX2_204,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475350,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-051200_BX2_205,MOTT HAVEN 138 ST via CONCOURSE,1,38475351,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-059800_BX1_128,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475313,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-068900_BX1_128,MOTT HAVEN 138 ST via CONCOURSE,1,38475313,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-078300_BX1_131,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475325,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-087300_BX1_131,MOTT HAVEN 138 ST via CONCOURSE,1,38475325,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-097000_BX1_129,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475325,BX010114
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-038000_BX1_114,MOTT HAVEN 138 ST via CONCOURSE,1,38475326,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-044500_BX1_115,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475327,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-038700_BX2_207,MOTT HAVEN 138 ST via CONCOURSE,1,38475353,BX020113
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-045700_BX2_208,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475354,BX020127
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-054700_BX2_208,MOTT HAVEN 138 ST via CONCOURSE,1,38475354,BX020113
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-063600_BX1_129,LIMITED RIVERDALE 231 ST via CONCOURSE,0,38475329,BX010114
BX1,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-071700_BX1_129,LIMITED MOTT HAVEN 138 ST via CONCOURSE,1,38475329,BX010107
BX2,KB_A6-Weekday-SDon,KB_A6-Weekday-SDon-080300_BX1_104,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,38475353,BX020127
